,title,author,genre,publisher,age,total,pub_date,complete,img_src,intro,joara
348,폭풍의 한반도,비류수,판타지,미제공,미제공,125,20/04/17,미완결,http://cf.joara.com/literature_file/20200413_1350312246.jpg_thumb.png,"
1945년 8월 15일. 조선은 광복되었다. 사람들은 집집마다 뛰쳐나와 목이 터져라 만세를 불렀다.
그러나 조국광복이 기쁘기만 했을까?",http://www.joara.com/premium_new/book_intro.html?book_code=1443951
349,나는 헌터다,화운,판타지,미제공,미제공,260,20/05/12,미완결,http://cf.joara.com/literature_file/20200512_1417364072.jpg_thumb.png,"
[성장형 헌터]
[올라운드 플레이어]
세계 최초의 더블 타이틀 헌터로 각성한 이시우!
하지만 그런 그가 ‘괴물 공포증’이라고?
그러면 정말 쓸모없는 헌터잖아?
아니!
나는 너희에게 복수하기 위해 나의 진면목을 숨겼다.
지금부터 내가 누구인지를 너희에게 똑똑히 보여주마!

거칠 것 없는 헌터 이시우의 시원한 성장기!
나를 막을 수 있는 자는 아무도 없다. 
세상의 질서를 새롭게 정의하는,
나는 헌터다!",http://www.joara.com/premium_new/book_intro.html?book_code=1453146
350,축구소설인데 주인공이 아님,한신형,스포츠,미제공,미제공,161,19/07/12,미완결,http://cf.joara.com/literature_file/20190712_180007.jpg_thumb.png,"
“골, 어시스트야 당연하고, 패스나 태클 성공률 같은 클래식 스탯도 낮은 편입니다. 그러니까 아직 다른 구단의 주목을 받고 있진 못하죠. 하지만 현장에서 뛰는 선수들 사이에서 평가는 높습니다.”
“그러나 현재 우리가 평가한 이들 중 가장 가치가 높은 선수입니다. 그의 이름은…….”

시스템의 큰 혜택을 받는 주인공 백현일과 달리 엑스트라로서
아등바등해야 하는 진짜 주인공 양준의 짠내 나는 이야기가 시작된다.

축구소설인데, 나는 주인공이 아니다.
……어쩌면 좋냐?
축구소설 속 엑스트라가 되었다.",http://www.joara.com/premium_new/book_intro.html?book_code=1381473
351,정령농사꾼,수색영장,판타지,미제공,미제공,247,20/05/12,미완결,http://cf.joara.com/literature_file/20200512_1624054470.jpg_thumb.png,"
[농사꾼, 정령을 만나다.]

11년동안 초인이 되기 위해서 노력했지만 결국 일반인으로 끝난 이건우.

모든 걸 뒤로 하고 돌아왔을 때, 그에게 정령이 왔다.

하와!!!!

본격 농사 & 힐링 판타지.
힐링 캠프보다 더 힐링해 줄 이야기
농사의 정령 하와와 함께하는 귀농Life!",http://www.joara.com/premium_new/book_intro.html?book_code=1453173
352,출근하는 강화술사,리틀데몬,판타지,미제공,미제공,162,20/05/12,미완결,http://cf.joara.com/literature_file/20200512_1305151865.jpg_thumb.png,"
꽝손 강화술사로 +1강화도 실패하는 만년 영업사원 강지호.
강화술사의 꿈을 품었지만, 현실에 절망한다.

그러나 우연찮게 만나게 된 수수께끼의 스승님.
그를 통해 정체불명의 문양과 만나게 되고,
동시에 최강의 강화실력을 손에 거머쥔다!

이제 꽝손 강화술사라는 오명은 끝이다!
기다려라, 수많은 아이템들아! 출근하는 강화술사, 강지호가 간다!",http://www.joara.com/premium_new/book_intro.html?book_code=1453131
353,스탯 먹는 플레이어,이계춘,판타지,미제공,미제공,201,20/05/12,미완결,http://cf.joara.com/literature_file/20200512_1701178674.jpg_thumb.png,"
전직 프로게이머이자 현직 프로 팀 코치 이태성.
꽃길을 걷던 그는 감독에게 밉보여 하루아침에 해고당하고 믿었던 여자 친구에게도 뒤통수를 맞게 되는데…….
“아, 소설 속 주인공들은 이럴 때 각성하고 그러던데.”
누가 주인공 좀 안 시켜 주나?

그런데 그것이.
실제로 일어났다.

[사냥감을 포식해 대상이 지닌 능력치의 일부와 핵심 스킬을 흡수합니다.]

“굿!”
빌런, 악마, 괴수, 용, 신(神).
가리지 않고 포식한다!",http://www.joara.com/premium_new/book_intro.html?book_code=1453181
354,광호(狂虎) ,삼경우,무협,미제공,미제공,162,20/05/11,미완결,http://cf.joara.com/literature_file/20200511_1300162423.jpg_thumb.png,"
세상 사는 일이 뜻대로만 되는 게 어디 있을까?

어느 늦은 봄날.
산촌 마을 유곽, 우연히 만난 부녀로 인해 강호의 격랑 속으로 휩쓸려 간 약초꾼 청년 곽호.

부귀도 권력도 탐낸 적 없건만 모진 세상은 나를 내버려두지 않는다.

얽히고 설킨 강호의 비극 그 뒤편에 숨은 자는 과연 누구인가?
용서는 없다.
나는 미친 호랑이 광호다!",http://www.joara.com/premium_new/book_intro.html?book_code=1452815
355,으라차차! 강찬,한은솔,판타지,미제공,미제공,274,20/05/11,미완결,http://cf.joara.com/literature_file/20200511_1400594416.jpg_thumb.png,"
“나 간다.”

대한민국 육군 중사 강찬, 드디어 전역!
국방부 계급장 뗀지 10분, 뜬금없는 교통사고와 함께 
몸은 바닥에 널브러져 버렸다, 순간 강찬의 머리 위에 붉은 광선이..?

눈 떠보니 알 수 없는 외계인들이 가득!

“여긴 징집소다.”
“징집소?”

""이병. 행운을 빈다.”

""?!?!?!?!""

나 이제 막 전역했는데!! 이병이라니!!!

전역하자마자 외계인에게 징집 당해 이등병이 된 강찬.
눈물 나는 외계 군 생활 어찌해야 합니까!!!!",http://www.joara.com/premium_new/book_intro.html?book_code=1452829
356,사상 최강의 드루이드,이계춘,판타지,미제공,미제공,203,20/05/12,미완결,http://cf.joara.com/literature_file/20200512_1443233963.jpg_thumb.png,"
<스탯 먹는 플레이어>의 작가 이계춘
그가 그리는 탄산 터지는 두 번째 이야기

촬영 도중 불의의 사고로 하반신 마비가 된 하율
그가 친구의 소개로 접하게 된 게임 '실마릴리아'
그의 삶은 '실마릴리아'를 만나고 뒤바뀌게 된다.

“그래서 말인데요, 저는 그 누구보다도 강해지고 싶거든요. 
어떻게 좋은 방법 없을까요?”

[그게 무슨 소린가. 그대는 이미 최강의 존재일 텐데?]

""앗?""

힘이 부족하면 자연으로부터 빌려 오면 그만.
대자연이 보호하고 세상 만물이 사랑하는 권하율.
그의 잔머리가 폭발하기 시작한다!",http://www.joara.com/premium_new/book_intro.html?book_code=1453151
357,"수양대군, 코끼리를 만나다!",테르시테스,역사,미제공,미제공,258,19/06/24,미완결,http://cf.joara.com/literature_file/20190618_174311.jpg_thumb.png,"
수양대군이 코끼리를 만나 새로운 야망을 품고, 어쩌다보니 조선과 함께 꿈과 희망의 미래로 나아가는 이야기.",http://www.joara.com/premium_new/book_intro.html?book_code=1376511
358,정복자 카사르[연재],매한작,판타지,미제공,미제공,175,19/05/15,미완결,http://cf.joara.com/literature_file/20190514_152753.jpg_thumb.png,"
헬조선의 청년 백수, 고려의 왕자로 다시 태어나다! 

문명의 대전환기인 원말 명초, 여말 선초. 
제국과 왕국들이 멸하고 태어나는 난세. 
원나라에 볼모로 잡혀온 고려의 왕자 왕장(카사르테무르). 
비극적 죽음을 맞은 그의 몸에 새로운 영혼이 깃든다. 

동으로 일본열도와 대양을 넘어 신대륙까지, 
서로는 중원과 중앙아시아 초원을 지나 유럽까지. 
칭기스칸을 뛰어넘는 진정한 세계제국을 건설하라! 

고려와 몽골의 피를 함께 가진 정복자, 카사르의 위대한 대원정!",http://www.joara.com/premium_new/book_intro.html?book_code=1368927
359,내가 바로 세종대왕의 아들이다,유아리,판타지,미제공,미제공,288,19/06/19,미완결,http://cf.joara.com/literature_file/20190619_141639.png_thumb.png,"
조선 시대 최고의 성군 세종대왕의 첫째 아들 이향
어느 날 그의 몸을 차지하려는 의문의 존재가 나타나는데…",http://www.joara.com/premium_new/book_intro.html?book_code=1376672
360,2인자 전성시대,로그1,퓨전,미제공,미제공,281,19/05/14,미완결,http://cf.joara.com/literature_file/20190508_143200.jpg_thumb.png,"
80평짜리 프리미엄 아파트에서 살다가, 7평짜리 방에서 살 수 있겠냐?
주방도 밖에 있고, 화장실도 공용이다.
차라리 그대로 죽었어야 하는 건 아닌지 모르겠다.
빌어먹을.
그런데 또 돌아가라면, 그건 싫은 것 같다.
왜냐고? 나는 미래를 알고 있으니까.
내 속에 꿈틀거리는 야망이 불타기 시작했다.
근데 회귀 특전 같은 건 없는 거냐?",http://www.joara.com/premium_new/book_intro.html?book_code=1367770
361,한량 정인환 - 혁명의 시대,고영진,판타지,미제공,미제공,180,20/03/02,미완결,http://cf.joara.com/literature_file/20200302_193550.png_thumb.png,"
임진왜란 발발 6년 전.

정여립의 서자로 태어난 미래의 회귀자(回歸者), 정인환.

애당초 한량 노릇이나 하며 살아가려던 그는,

왜란과 호란의 소용돌이에 휩쓸려 혁명을 일으키게 되는데...

“왜구들을 물리치자!”
“와아아아아!!”

역적 정여립의 서자, 한량 정인환의 파란만장한 일대기가 시작된다!",http://www.joara.com/premium_new/book_intro.html?book_code=1432218
362,일도천하,추몽인,무협,미제공,미제공,125,20/05/06,미완결,http://cf.joara.com/literature_file/20200506_1504128520.jpg_thumb.png,"
형산 산골 청년의 무림 종횡기. 
사문의 중요한 장보도를 풍류로 날린 풍류남 사부로 인해 
무림에 출도하게 된 순수청년 풍운남 일도. 
모험과 기연 속에 인연을 나누게 된 무수한 절세미인들. 
아뿔싸! 어찌 된 일인지 그녀들 모두 엄청난 배후가?! 
자칫 전무후무한 무림 색마로 찍힐 엄청난 위기! 
대(大) 위기다!!",http://www.joara.com/premium_new/book_intro.html?book_code=1451387
363,하이브리드 크로스,이지,판타지,미제공,미제공,125,20/05/06,미완결,http://cf.joara.com/literature_file/20200506_1459267529.jpg_thumb.png,"
사제 서품식을 이틀 남겨둔 예비 신부 요한. 
비 오는 어느 날, 그는 고아원 친구이자 마약운반책인 에릭을 돕기 위해 빈민가를 찾았다가 
혼잡한 골목길에서 갱단의 총탄에 맞고 정신을 잃는다. 
반은 천사, 반은 악마인 그는 혼혈이라는 이유만으로, 
천국이 아닌 마계로 가야만 하는데…. 
반천반마 요한의 이계생존기가 펼쳐진다.
",http://www.joara.com/premium_new/book_intro.html?book_code=1451385
364,하이데론,유운권,판타지,미제공,미제공,125,20/05/06,미완결,http://cf.joara.com/literature_file/20200506_1457161710.jpg_thumb.png,"
전쟁은 생각보다 두렵거나 복잡하지 않았다. 
죽기 싫으면 죽이면 그뿐. 
굶지 않기 위해 남들보다 강해야 했고, 죽지 않기 위해 남을 베어야 했다. 
에슬론 대륙의 고아로 태어나 전쟁터를 경험하며 황제가 되기까지 
파란만장한 그의 일대기가 펼쳐진다.",http://www.joara.com/premium_new/book_intro.html?book_code=1451384
365,천지무쌍,우현,무협,미제공,미제공,100,20/05/06,미완결,http://cf.joara.com/literature_file/20200506_1453019499.jpg_thumb.png,"
신검가의 후계자, 진부윤. 
5년 연공을 끝으로 단전에 탄탄한 일갑자의 내공을 얻는다. 
곧 만나게 될 부모님과 친구들을 생각하며 기뻐하던 그의 눈에 
낡고 낡은 한 장의 양피지가 보인다. 
그것으로 인해 얻었던 내공을 잃고, 몸은 주화입마에 걸렸으며, 
운명은 바뀌기 시작하는데…. ",http://www.joara.com/premium_new/book_intro.html?book_code=1451381
366,신마전설,우현,무협,미제공,미제공,100,20/05/06,미완결,http://cf.joara.com/literature_file/20200506_1447498172.jpg_thumb.png,"
분노는 공허한 하늘에 그림자처럼 가득 찬다. 
신념을 잃고 진실되지 못한 힘을 추종하는 위선자들이여, 
보이는 눈보다, 들리는 귀보다 하나의 본능에 집중하라. 
'다가오는 공포'를 똑바로 느낄 수 있도록…. 
",http://www.joara.com/premium_new/book_intro.html?book_code=1451379
367,소천행록,예가음,무협,미제공,미제공,125,20/05/06,미완결,http://cf.joara.com/literature_file/20200506_1444276886.jpg_thumb.png,"
예가음 신무협 장편소설 『소천행록』
봇짐을 걸머메고 걸음을 옮기면서 그가 처음으로 입을 열었다. 
""태양을 가져올게."" 
건조한 목소리와 함께 일렁이던 소년의 눈빛이 어느새 심연처럼 가라앉아 있었다. 
일족을 천형에서 구하기 위해 그가 도를 들었다. 
이제 소천의 거침없는 행보가 이어진다. 
분노에 찬 그가 마침내 중원 대륙을 질타한다!",http://www.joara.com/premium_new/book_intro.html?book_code=1451377
368,"투수, 미치다",조가치,스포츠,미제공,미제공,234,20/04/22,미완결,http://cf.joara.com/literature_file/20200422_1854598469.jpg_thumb.png,"
기연이 찾아왔다. 그것도 무림에서. 
이제 남은 건 무림, 아니 야구정복!",http://www.joara.com/premium_new/book_intro.html?book_code=1447399
369,신화급 각성으로 최상위종,중고루,판타지,미제공,미제공,175,20/01/03,미완결,http://cf.joara.com/literature_file/20200103_111611.jpg_thumb.png,"
그 흔한 마력하나 없이 태어난 비루한 몸뚱이 헌터는 고사하고 사람취급조차 받지 못 한 끔찍했던 과거 이제 그 놈은 잊어라.",http://www.joara.com/premium_new/book_intro.html?book_code=1418111
370,리얼(real) 삼국지-원조비사[袁祖秘史],바랍니다.,역사,미제공,미제공,274,11/02/01,미완결,http://cf.joara.com/literature_file/20190401_003537.png_thumb.png,"
삼국시대로 온 맑고 순수한 영혼만 있는 무능력한 일반인이 삼국지 세계에서 리얼하게 살아가는 이야기입니다. 
삼국지를 일반 소설같이 이야기식으로 가볍게 쓰려 했으니 연의와는 다르게 읽기 힘든 삼국지 정사를 편히 보시고 싶으신 분들은 봐주시면 좋겠습니다. 
 주인공으로 인해 역사가 조금씩 변하지만 부연설명으로 이 부분을 보충하겠습니다.",http://www.joara.com/premium_new/book_intro.html?book_code=499257
371,게임 속 검투사가 되었다,천덕영,퓨전,미제공,미제공,126,20/03/20,미완결,http://cf.joara.com/literature_file/20200320_113441.jpg_thumb.png,"
세계 최고의 AOS 게임. '전설의 전장'의 늙다리 프로게이머 최웅진.
게임 속 세계로 들어가다",http://www.joara.com/premium_new/book_intro.html?book_code=1437264
372,유닛 뽑는 헌터,양가놈,판타지,미제공,미제공,200,20/01/06,미완결,http://cf.joara.com/literature_file/20200106_152837.png_thumb.png,"
어느 날 나에게 '유닛 뽑는' 능력이 생겼다.

[총인구 : 320 / 320]
- 하급 전사 300 / 300
- 일꾼 20 / 20

""지휘관! 명령을 내려주십시오!""

장장 삼백에 이르는 전사들이 내 명령을 수행한다.
그런데 이게 끝이 아니다?

[영웅 훈련소]
비범한 격을 지닌 영웅을 생산할 수 있습니다.",http://www.joara.com/premium_new/book_intro.html?book_code=1418830
373,간지날수록 강해져,스피치,판타지,미제공,미제공,175,20/04/13,미완결,http://cf.joara.com/literature_file/20200413_1119176680.jpg_thumb.png,"
추악한 외모로 외모지상주의를 살아가는 이혁.
믿었던 여자에게까지 버림받는 비참한 신세가 되어 자살을 결심하는데..
죽음의 순간, 하나의 메시지가 도착한다. 
그에게만 보이는 힘, 간지와 이제까진 없었던 스탯의 등장.
멋있어져라 아름다워져라 그렇다면 강해질 것이니.
간지남 이혁의 이야기",http://www.joara.com/premium_new/book_intro.html?book_code=1443906
374,이세계 천재 화가,블루피스,판타지,미제공,미제공,200,19/10/18,미완결,http://cf.joara.com/literature_file/20191018_103420.jpg_thumb.png,"
“화가가 되고 싶어.”

하지만 절망에 빠졌다.
가정교육? 조기교육? 그런 건 의미 없었다.
제일 중요한 것은 ‘재능’이었다.
삶의 의욕이 사라진 상태. 진학은 포기했다.

‘앞으로 뭐 하고 살지…….’

몇 달째 소설만 읽으면서 시간을 때우고 있었다.
잠시 후, 나는 잠에 빠져들었다.

아침이 되었다.
뭔가 이상했다.
주변을 둘러보았다.
내 방이 아니었다.

이곳은 이스티나 제국.
내가 읽었던 판타지 소설의 세계였다.
그리고…
지금 내 몸은 그렇게나 바라던 신이 내려 준 ‘재능’을 지니고 있었다.",http://www.joara.com/premium_new/book_intro.html?book_code=1402619
375,뉴비가 너무 강함,일등복권,판타지,미제공,미제공,200,20/01/28,미완결,http://cf.joara.com/literature_file/20200128_165034.png_thumb.png,"
고아원 출신의 김재주. 평범한 삶을 사는 도중, 세간에 알려지지 않은 정체 불명의 탑에 대한 영상을 얻는다.

「김재주 탑 1층 돌파.」
「김재주 히든 보상.」
「김재주…….」

탑의 모든 게 담겨 있는 영상.
모든 걸 알고 있는 상황이기에, 그는 탑으로 가는 선택지에서 가감 없이 선택한다.

[난이도 ‘상’을 선택하셨습니다.]

경력 있는 신입.
김재주의 탑 등반기가 시작된다.",http://www.joara.com/premium_new/book_intro.html?book_code=1423637
376,귀환 진유청,로토,무협,미제공,미제공,512,20/04/20,미완결,http://cf.joara.com/literature_file/20200420_1000104208.jpg_thumb.png,"
나, 진유청은 찌질했다.
태어난 연유도 살아온 삶도, 하다못해 죽음의 그 순간까지도……
오직 찌질함으로 점철된 인생이었다.
그래도 하남에서 명문 중 하나로 손꼽히는 진가장 둘째로 태어나 제법 알아주는 무공도 익혔건만,
어떻게 된 게 하나도 제대로 일이 풀리는 게 없었다.
심장이 부지깽이에 꿰여 극심한 통증을 느꼈을 때 처음 떠올린 건,
지독한 아픔보다 스스로가 살아온 삶에 대한 통렬한 자각이었다.
웃을 일에 웃지 않고 작은 것에 집착하여 삐뚤어진 것을 바로잡지도 못했다.
다시 태어난다면, 그럴 수만 있다면…….

진유청, 다시 태어나 무림의 악동이 되다!",http://www.joara.com/premium_new/book_intro.html?book_code=1446584
377,회귀자의 소소한 꿀팁방송,김author,판타지,미제공,미제공,192,19/10/31,미완결,http://cf.joara.com/literature_file/20191119_093214.jpg_thumb.png,"
215번. 이 세계에서 내가 죽은 횟수.
216번째. 내가 이 세계를 경험한 수.

3,720개의 세계에서 804,022번을 죽었다.
.
.
.
[4,000개의 세계를 모두 경험했습니다.]
[‘저주: 윤회의 사슬’이 깨어집니다.]
[튜토리얼 후에 본생(本生)으로 회귀합니다.]
[지구-한국: 222번째]


돌아왔구나.

회귀자. 이강서는 중얼거렸다.

영겁의 시간 동안 경험과 힘이 축적된 강서의 본신은 그 누구도 감당 못 할 거대한 크기.
다만 강서가 원하는 것은 소소한 삶이었다.


“아저씨, 혹시 방송에 관심 없으세요?”
.
.
.
“…예?”",http://www.joara.com/premium_new/book_intro.html?book_code=1404787
378,갓 게임,화운,판타지,미제공,미제공,200,20/04/10,미완결,http://cf.joara.com/literature_file/20200410_1827565981.jpg_thumb.png,"
상상하는 모든 것을 실현해 줄 유일무이한 가상현실 게임

[아카식 월드]

배신으로 망가지고, 소중한 사람들을 죽게 만들었던 준혁은 단 하나의 가능성 회귀의 물약을 얻기 위해 망할 강화토끼만 5년을 잡았다.

지금 손에 들린 회귀의 물약으로 후회 많았던 삶을 바꿀 수 있는 기회가 생겼다!
가장 처절했던 7년 전으로! 였지만…….

무려 20년 전의 과거로 돌아온 준혁!
아카식 월드의, 아니 세상의 주인이 되기 위한 준혁의 새로운 삶의 목표가 시작된다!",http://www.joara.com/premium_new/book_intro.html?book_code=1443181
379,치트 플레이어,AKARU,판타지,미제공,미제공,395,20/04/13,미완결,http://cf.joara.com/literature_file/20200413_1540548177.jpg_thumb.png,"
전 프로게이머 [더스트] 최민혁
운영진을 괴롭히던 빌드를 짜던 그였지만 만년 중위권의 신세를 면하지 못했다. 

은퇴 후 일반 회사원 생활은 지옥같은 일상일 뿐
[하여간 좀 똑똑해보여서 데리고 왔더니 어디서 그런 암 덩어리가 와가지곤...]
'죽자. 앞으로도 이렇게 살 바에야. 죽자. 먼지처럼 그대로 사라지는 거야.'

죽음을 결심하고 쓸쓸히 돌아가던 길에 뜬금없이 건네받은 DVD
그리고 그 안에 들어있던 최고의 게임 [미라지 리포트]의 모든 공략 
과거처럼 이젠 먼지처럼 사라지지 않을 테다!!기대해라 [더스트]의 부활을!",http://www.joara.com/premium_new/book_intro.html?book_code=1443977
380,양자 노트북으로 초대박 인생!,얕은,판타지,미제공,미제공,152,19/10/14,미완결,http://cf.joara.com/literature_file/20191014_180108.png_thumb.png,"
평범한 대학생이자 취준생 태준.

어느 날, 우연히 구식 노트북을 얻게 되는데......

시험 삼아 작동해 본 노트북 화면에 뜬 문구.

[quantum computer]

원하는 모든 프로그램을 생성한다!

세상을 뒤엎는 노트북으로 인생까지 뒤집혔다!

인 생 역 전

양자 노트북으로 초대박 인생!",http://www.joara.com/premium_new/book_intro.html?book_code=1401968
381,광전사가 죽지 않아!,누워서보자,판타지,미제공,미제공,253,20/04/10,미완결,http://cf.joara.com/literature_file/20200410_1639476124.jpg_thumb.png,"
[겜판][사이다][먼치킨]

배신을 당해 목숨을 잃었다.

이번엔 전생처럼 되지 않으리라.

나는 광전사.
그것도 죽지 않는 광전사.

게임 스타트.",http://www.joara.com/premium_new/book_intro.html?book_code=1443154
382,레벨이 대수냐,누워서보자,판타지,미제공,미제공,227,20/04/10,미완결,http://cf.joara.com/literature_file/20200410_1528322418.jpg_thumb.png,"
알 수 없는 초월적 존재에 의해 만들어진 게임. 
판타지 소설에나 나올 법한 말도 안 되는 세계에 발을 들였다. 
나는 그곳의 끝을 봐야만 나갈 수 있다. 


“내가 기필코 엔딩 보고 만다!” 


반드시!",http://www.joara.com/premium_new/book_intro.html?book_code=1443146
383,월야환담 ,홍정훈,판타지,미제공,미제공,707,20/03/27,미완결,http://cf.joara.com/literature_file/20200327_1519426675.jpg_thumb.png,"
""미친 달의 세계에 온 것을 환영한다!""

흡혈귀에게 일가족을 잃은 세건, 흡혈귀 사냥꾼으로 태어나다!

흡혈귀가 될 것인가, 인간으로서 죽을 것인가?
서울에서 펼쳐지는 뱀파이어와 사냥꾼들의 처절한 사투! 그 대단원의 막이 펼쳐진다!",http://www.joara.com/premium_new/book_intro.html?book_code=1439206
384,주인공이 자꾸자꾸 부활함,글포터,판타지,미제공,미제공,200,20/01/03,미완결,http://cf.joara.com/literature_file/20200103_111334.jpg_thumb.png,"
나는 죽었다. [부활 횟수가 1회 소모됩니다.] [남은 부활 횟수 : 98] ...근데 왜 자꾸 되살아나는거냐?",http://www.joara.com/premium_new/book_intro.html?book_code=1418109
385,"게이트, 그거 내가 열었다",이노움,판타지,미제공,미제공,204,20/03/11,미완결,http://cf.joara.com/literature_file/20200311_114109.jpg_thumb.png,"
99층까지 죽어라 올라왔더니 뭐라고?
나보고 다른 지구를 공격하라고?

사랑하는 가족이 기다리는 지구로 돌아가기 위해, 게이트를 열었다.",http://www.joara.com/premium_new/book_intro.html?book_code=1434741
386,재벌집 망나니 7대독자,앤서1,판타지,미제공,미제공,180,20/04/08,미완결,http://cf.joara.com/literature_file/20200408_1514237735.jpg_thumb.png,"
재벌집 망나니 7대독자가 되었다.
그런데....",http://www.joara.com/premium_new/book_intro.html?book_code=1442528
387,은빛 어비스,카이첼,판타지,미제공,미제공,1054,20/03/31,미완결,http://cf.joara.com/literature_file/20200331_1443064684.jpg_thumb.png,"
'승리하는 것은 욕망이다.' 
이 선언 아래 모든 인간이 악마에게 가축으로 길러지는 세계. 
이 모든 것을 혁파할 은빛 욕망이 외친다! 

바보라고 불리던 위대한 영웅의 호쾌한 대서사시!

",http://www.joara.com/premium_new/book_intro.html?book_code=1440171
388,마초를 삼킨 페미니스트,훈장,추리,미제공,미제공,118,20/04/07,미완결,http://cf.joara.com/literature_file/20200406_1715471611.jpg_thumb.png,"
“호기심에 그런 거야. 뭘 그리 민감하게 반응해!”
남자들이 하는 변명은 다 똑같다. 서영희 또한 똑같은 변명을 늘어놓지 않는가? 그런데…. 정적으로 만났지만 어째서인지 그는 태현을 도와주려 한다.
태현 또한 영희의 기상천외한 일 처리 방식을 보고는 그가 자신의 염원을 이루어 줄 수 있을 거란 기대를 품는다.
“그놈은 반드시 잡아. 이번 한 번만 남자라는 동물을 믿어봐….”
다른 남자들과는 달리, 최소한 책임지려는 모습은 보여주는 남자. 그래! 이번 한 번만 남자라는 동물을 믿어보자.
절대로 손잡을 수 없을 것 같던 두 사람.
김태현과 서영희의, 성범죄가 만연한 이 사회에 경종을 울리기 위한 통쾌한 합작이 시작된다!",http://www.joara.com/premium_new/book_intro.html?book_code=1441986
389,근육조선(筋肉朝鮮),차돌박E,역사,미제공,미제공,242,19/08/28,미완결,http://cf.joara.com/literature_file/20190828_195907.png_thumb.png,"
안타까운 역사라 한탄한 적도 있었다.

그러나 한탄은 사라지고 몸이 재산이라는 사실을 깨달았다. 그렇게 몸을 길러 나름 성공하였더니 이런 일이 일어나다니.

“설마 아니겠지. 내가 꿈을 꾸는 거겠지. 이게 대체 뭐야.”

한때는 사학과를 나왔고, 피트니스 센터 코치로 일하는 내가 누군가의 몸에 들어왔다.

권력의 화신, 조카를 죽인 자, 그리고 왕위를 빼앗은 자.
수양대군의 몸으로.

“그러니까 세종대왕님이 운동하셔서 오래 사시면 끝나는 일 아닌가?”

이제 조선은 변할 것이다.
다른 어떠한 것도 아닌 근육으로 시작되어.
모두 변할 것이다.",http://www.joara.com/premium_new/book_intro.html?book_code=1392668
390,환생표사,신갈나무,판타지,미제공,미제공,282,19/05/09,미완결,http://cf.joara.com/literature_file/20190509_210324.jpg_thumb.png,"
내 꿈은 표사가 되어 멋진 말을 타고 표물을 호송하는 것이었다.
그러나 절름발이에 변변한 무공조차 익히지 못했던 나는 평생 허드렛일이나 하는 쟁자수로 살았다.
어느 날 표행 중에 만난 산적들에게 쌍욕을 시전하며 저항하다가 뒈지기 전까지는….",http://www.joara.com/premium_new/book_intro.html?book_code=1367983
391,BJ대마도사,디다트,게임,미제공,미제공,466,19/04/15,미완결,http://cf.joara.com/literature_file/20190415_121001.jpg_thumb.png,"
재능도, 돈도, 운도 없던 정현우.

""왜 게임 내 정보들이 보이는 거지?""

감전에 당하고부터 게임 속 보이지 않아야 하는 것들이 보이기 시작했다.",http://www.joara.com/premium_new/book_intro.html?book_code=1363280
392,노비에서 황제까지:천장지구(天長地久),거북아빠,무협,미제공,미제공,172,20/03/09,미완결,http://cf.joara.com/literature_file/20200304_120415.jpg_thumb.png,"
신창무적(神槍無敵) 장일. 그의 손에 창이 들리면 천하에 당적할 자가 없다.

가장 낮은 곳에서 시작해서 당대무적의 장수가 되었으며, 반역(反逆) 오명을 벗어 던지고 마침내 제국의 명운(命運)을 손에 쥐었다. 그 천하에서 가장 강하고 무서웠던 사내와 그가 사랑했던 당대의 미인의 운명적인 만남속에 역사(歷史)는 강물처럼 흐르고......
의(義)와 협(俠)이 공기처럼 숨쉬어 지는 전쟁과 무협의 대서사시(大敍事詩).",http://www.joara.com/premium_new/book_intro.html?book_code=1432702
393,회귀무쌍록,윤월,퓨전,미제공,미제공,117,17/06/09,미완결,http://cf.joara.com/literature_file/20170907_050720.jpg_thumb.png,"
회귀무쌍록",http://www.joara.com/premium_new/book_intro.html?book_code=1203706
394,지옥에서 돌아온 박부장,만편자,판타지,미제공,미제공,151,19/08/09,미완결,http://cf.joara.com/literature_file/20190802_152853.jpg_thumb.png,"
영세 제약업체에서 부장이라는 허울을 쓰고 구르다 심장마비로 사망한 박부장은 지옥에서 신의 전장으로 초대되어 수백 년 동안 구르고 또 굴렀다.
세월이 흘러 신에게 공적을 인정받아 죽기 직전으로 되돌아온 박부장!
그는 세상이 이상하게 변해 있는 것을 확인하고 기가 탁 막혔다.
과연 자신이 살던 세상이 맞는지 의심이 들었던 박부장은 그래도 인정하고 가족과 함께 가급적 평범하게 도란도란 살기로 마음먹었다.
허나 세상은 그가 한가로운 일상 속에 머무르도록 내버려두지 않았다.
",http://www.joara.com/premium_new/book_intro.html?book_code=1386321
395,신의 아들,이원호작가,판타지,미제공,미제공,110,20/03/20,미완결,http://cf.joara.com/literature_file/20200401_1330169091.jpg_thumb.png,"
죽음이 닥치면 귀신이 붙는다.
‘죽음의 사자’다.
아름다운 여자 위에 붙은 귀신을 설득시키면서 김동호는 ‘악마와의 전쟁’을 시작한다.
죽음을 피할 수는 없지만 늦출 수는 있다.
‘능력자’가 된 후부터 새 세상을 열어가는 김동호의 파란만장한 운명.
이 세상은 인간과 악마의 전쟁터다.
선과 악은 승자와 패자로 구분된다.",http://www.joara.com/premium_new/book_intro.html?book_code=1436179
