title,genre,author,complete,img_src,age,total,pub_date,publisher,intro,href
뽑기로 SSS급 군단 육성,"퓨전,  현대판타지","
이세계사장

",완결,//cdn1.munpia.com/files/attach/2019/0507/002/NCtslCHRTeGOiBaq.jpg,전체이용가,204 회,2019.05.07 17:00,정보 없음,"어느 날 소환된 전장.
병사들을 소환하고, 합성하고, 육성하여 군단을 성장시켜야 한다!",https://novel.munpia.com/147403
베스트셀러가 보여,"현대판타지,  드라마","
일휘(一揮)

",완결,//cdn1.munpia.com/files/attach/2018/1105/003/p8jbv5i9kItojtbr.jpg,전체이용가,275 회,2018.11.06 17:00,정보 없음,"[예상 판매량 : 십이만부]
판매량이 눈에 보인다고?
무능한 사장은 더 이상 그만.
나만의 출판사를 만들어 보겠어.
한국 최고를 넘어 세계 최고의 출판사까지!",https://novel.munpia.com/125767
마운드의 학살자,"스포츠,  현대판타지","
마인네스

",완결,//cdn1.munpia.com/files/attach/2019/0607/000/2MTo2uYK0yo7mJTb.jpg,전체이용가,169 회,2019.07.15 09:00,정보 없음,"돈으로도 꿈은 살 수 없다는 것을 알았다.
꿈을 위해 다시 메이저리그에 도전하는 우완 파이어볼러 이시우의 성장기.",https://novel.munpia.com/157899
나 혼자 GTA(Great The Ave...,"현대판타지,  퓨전","
운좋은놈

",완결,//cdn1.munpia.com/files/attach/2019/0515/004/K6qHfQcENfbBoM1u.jpg,전체이용가,179 회,2019.05.17 17:00,정보 없음,악마와의 계약으로 나 혼자만의 GTA가 시작되었다,https://novel.munpia.com/147400
젊은영웅,"무협,  퓨전","
역전승

",완결,//cdn1.munpia.com/files/attach/2015/0129/000/XKiMVyyQYf93b4PZ.jpg,전체이용가,71 회,2015.01.27 09:09,정보 없음,"어떤 음모로 고아가 된 삼 남매!
그 삼 남매의 인생역정(人生歷程)은 시작 되고...",https://novel.munpia.com/24744
1000만 전생 배우,"현대판타지,  판타지","
마지막한자

",완결,//cdn1.munpia.com/files/attach/2019/0701/003/T1mB8tmClN5Saw3b.jpg,전체이용가,181 회,2019.06.17 16:00,정보 없음,"나는 전생을 본다.
그리고 전생으로 연기한다.

밑바닥 거지부터 신화 속 영웅까지.
경험에서 우러나오는 연기란 이런 것이다.",https://novel.munpia.com/150085
음유시인 현대로 귀환하다,"현대판타지,  판타지",시먹깨비,완결,//cdn1.munpia.com/files/attach/2020/0401/003/WkVPy2cZEwrkwxjA.jpg,전체이용가,357 회,2019.11.01 09:00,정보 없음,"교통사고를 당하고 이세계에서 [음유시인] 카일로서 32년간을 살아온 도경.

그곳에서 죽음을 맞이하자 교통사고가 난 후 원래의 육체가 있는 현대로 돌아오게 되었다.

""노래. 시작하겠습니다!""

사람들과 함께 성장해나가며 반짝이는 스타가 되는 이야기.",https://novel.munpia.com/177944
제천마영,무협,천성민,완결,//cdn1.munpia.com/files/attach/2019/1022/001/igvtwLc1FgtAD9sD.jpg,전체이용가,125 회,2019.11.01 10:00,정보 없음,"""크아아악! 이 빌어먹을 원숭이!"" 
원숭이에게 얻어맞는 꿈을 매일 꾸는 오급 위사 상운찬. 
하지만 잠에서 깨어나도 그의 몸과 머리에는 
꿈속의 경험과 봉법이 생생하고…… 
이로 인해 삼류 인생이 변하기 시작하는데! 
영웅맹의 애달픈 월급쟁이, 
삼류 무사 상운찬의 기상천외한 절대고수 도전기!",https://novel.munpia.com/177141
다크로드 블리츠,판타지,천성민,완결,//cdn1.munpia.com/files/attach/2019/1023/003/1tcuqhC5Bti2wx0G.jpg,전체이용가,150 회,2019.11.01 10:00,정보 없음,"""천성민의 퓨전 판타지 장편소설. 
중원에서 혈전을 벌이던 사내. 
뿜어낸 뇌전과 함께 그의 모습이 사라졌다. 
눈을 뜬 곳은 낯선 땅, 글렌첸트. 
검은 뇌전이 지나친 자리에 그 누구도 무사하지 못하리라. 
단신으로 글렌첸트 대륙을 뒤흔드는 블리츠의 절대적인 강함. 
하지만 그의 목적은…. """"나, 돌아갈래!"""" 
고향 땅, 중원으로 돌아가기 위한 한 사내의 거침없는 행보.""",https://novel.munpia.com/177287
독표무적,무협,천성민,완결,//cdn1.munpia.com/files/attach/2019/1023/000/Tp4An122Lq5diQEm.jpg,전체이용가,150 회,2019.11.01 10:00,정보 없음,"국주가 죽고 처참하게 무너진 창룡표국. 그 표국을 다시 일으키기 위해 그가 돌아왔다. 
""맡은 의뢰의 실패는 절대 용납하지 않는다!"" 
창룡표국의 국주이자 마지막 표사. 독표 사운형이 표국을 일으키기 위해 그리고 천하제일의 사내가 된다는 약속을 위해 오늘도 질풍 같은 행보로 온 무림을 진동시킨다. 
쉿! 뒤쫓으면 죽는다.",https://novel.munpia.com/177269
굶주린 소녀용사 [독점],판타지,E787,완결,//cdn1.munpia.com/files/attach/2019/0429/004/49APRIeoPgbAFbwK.jpg,전체이용가,173 회,2019.05.28 18:00,정보 없음,"세상을 파멸시키려는 마족들과 용사들이 넘쳐나는 대륙의 끝자락 항구마을, 
배고픔에 몸서리치는 한 소녀가 있었다. 
부모님은 늘 그런 소녀를 걱정했는데.. 
어느날 조용하던 항구마을에 마족들이 쳐들오게 되고 마을은 순식간에 아비규환이 되었다.
몬스터에게 위협을 받던 그 순간 어머니는 소녀에게 말했다.
 ""이제, 먹어도 된단다""
소녀는 밝은 얼굴로 외쳤다. 
""그럼, 잘먹겠습니다!""",https://novel.munpia.com/155294
"육군 대위, 귀환하다","현대판타지,  퓨전","
임제열

",완결,//cdn1.munpia.com/files/attach/2019/0711/001/oj3deptPw5rSYP5F.png,전체이용가,152 회,2019.06.26 17:00,정보 없음,"휴가 중이던 특임대 대위 강 현.
낯선 여자와 이상한 곳에 떨어졌다.
[ 부제: 균열에서 돌아온 헌터 ]",https://novel.munpia.com/154509
E급부터 시작하는 대마법사,"판타지,  퓨전",연암,완결,//cdn1.munpia.com/files/attach/2017/0717/002/AkWpomn0kBTMMlrM.jpg,전체이용가,211 회,2017.08.07 09:00,정보 없음,"18년. 정확하게 내가 이계에서 마법사로 구른 시간이다.
타고난 재능과 센스는 나를 9클래스의 대마법사로 이끌었다.
수많은 고생 끝에 지구로 귀환했다.
하지만, 지구로 귀환했음에도 불구하고, 상황은 나를 전장으로 이끌었다.
이렇게 된 이상 다시 한 번, 대마법사가 되어 주겠다.",https://novel.munpia.com/93300
천하제일가,무협,주백유,완결,//cdn1.munpia.com/files/attach/2019/1025/004/Nuj7yEwwbhvDFIQH.jpg,전체이용가,304 회,2019.11.05 11:00,정보 없음,"천하에서 제일가는 가문, 천하제일가!!
권모술수의 강호에서 협을 외친다!


남궁세가의 혼외 자식으로 태어난 남궁우. 그의 우상은 남궁세가의 대공자이자 일검진천이라 불리우는 남궁룡이었다. 하지만, 우상이었던 남궁룡이 그의 아버지란 사실을 알게 된 후 그는 삐뚤어지기 시작한다. 
남궁세가는 남궁우를 더 이상 방치 할 수 없어 그를 무림으로 보내 버린다. 거기서 남궁우는 평생의 숙적이자 라이벌을 만나게 된다. 그는 이를 계기로 예전의 삶을 반성하고, 무공 연마에 온 힘을 쏟는다.
최고의 협객이 되어 천하제일가라는 가문의 무게를 온전히 감당하고자 하는 남궁우의 비정한 강호행이 이제야 시작된다.",https://novel.munpia.com/177472
나의 검으로 너를 살다,"무협,  퓨전","
목용단

",완결,//cdn1.munpia.com/files/attach/2018/0320/004/hkvcBuhLuA4FGMJr.jpg,전체이용가,90 회,2018.03.20 18:00,정보 없음,"강호 사대신검 운신검의 제자이자, 
반마종 무무심결의 전인 강이수의 삶과 사랑이야기",https://novel.munpia.com/101020
브레이브 소울,"판타지,  퓨전",전수민,완결,//cdn1.munpia.com/files/attach/2019/1030/001/dVMSVZRCafGpewBp.jpg,전체이용가,146 회,2019.11.14 10:00,정보 없음,"""소년이 검을 쥐는 순간 세계의 운명이 변한다! 인기절정의 가상현실 게임 에트리아 전기. 프로게이머의 꿈을 가진 소년, 제갈현은 우연히 발견하게 된 히든 던전에서 불꽃의 마검 에버레스팅 플레임을 손에 넣게 되는데……. 에버레스팅 플레임과 연관된 의문의 사건들. 단순히 게임으로만 알고 있던 세계의 진실은? 차원을 넘어오는 강대한 적과 맞설 비밀스러운 전사 육성 프로젝트가 지금 시작된다.""",https://novel.munpia.com/178135
불멸의 기록,"판타지,  현대판타지",카르마이,완결,//cdn1.munpia.com/files/attach/2019/1030/004/iIP1vkc2x7HTPFQY.jpg,전체이용가,156 회,2019.11.14 10:00,정보 없음,"사회가 낳은 7포 세대 차정훈. 연애, 결혼, 출산을 포기하고 제대로 된 직장과 자택의 꿈은 망상이었다. 인간관계와 미래까지 포기해야 하는 불운한 청춘. 답이 없는 인생에 찾아온 기회! ""이제는 다를 것이다.""영원한 젊음! 죽지 않는 자! 불멸의 삶을 살아가는 그대여, 세상을 지배하라!",https://novel.munpia.com/178133
보스 회귀하다,"판타지,  현대판타지",고랭지,완결,//cdn1.munpia.com/files/attach/2019/1030/003/dS7hkHAnOOiR8792.jpg,전체이용가,214 회,2019.11.14 10:00,정보 없음,"""보스 회귀하다. 수십 년의 긴 항쟁을 끝내고 수면 위로 부상한 신화파의 보스이자 신화그룹의 2대 회장에 오른 임하성. 사방에서 적들이 휘몰아쳐 실패를 거듭하고 적들의 계략에 의해 죽음을 맞는다. 모든 것을 포기하려 하려는 그 때, 다시 한 번 찾아온 기회! “반드시 복수할 것이다!” 흑막을 파헤치고 복수하라! 조직과 회사를 반석위에 올리리라.""",https://novel.munpia.com/178132
타격의 신,"스포츠,  현대판타지",말리브해적,완결,//cdn1.munpia.com/files/attach/2019/1025/001/pOcFWLfUXAB7IOMQ.jpg,전체이용가,250 회,2019.11.19 12:00,정보 없음,"해당 도서는 이관으로 인한 재연재 도서입니다.
기존 소설과는 편수에 차이가 있을 수 있습니다.
------------------------------ ------------------------------ ------------------------------ ---
위험에 빠진 여자를 도우려다 폭력범으로 들어가게된 교도소.
그 곳에서 귀인과 기연을 얻어,
자신의 꿈이었던 야구선수의 길을 걷는다.
야구의 신에게 야구를 배운 류이성.
타격의 신, 테드 윌리엄스에 비견되는 그 남자의 이야기가 시작된다.",https://novel.munpia.com/177446
MLB-메이저 리그,"스포츠,  판타지",말리브해적,완결,//cdn1.munpia.com/files/attach/2019/1025/002/5vDv2EKJFKnJb8A2.jpg,전체이용가,375 회,2019.11.19 12:00,정보 없음,"해당 도서는 이관으로 인한 재연재 도서입니다.
기존 소설과는 편수에 차이가 있을 수 있습니다.
------------------------------ ------------------------------ ------------------------------ ---
어린 나이에 양친을 잃고
삼촌에게 배신받아 유산을 갈취당한 삼열
설상 가상으로 루게릭병 까지 얻게되 죽을 날만을 기다린다.
그런 삼열에게 찾아온 기연, 삼열은 기적처럼 찾아온 기회를 놓치지 않고
자신을 바꿔나간다.

100마일에 강속구를 던지는 메이저 리그의 전설적인 투수 강삼열
그의 이야기가 펼쳐진다.",https://novel.munpia.com/177447
EPL-프리미어 리그,"스포츠,  현대판타지",말리브해적,완결,//cdn1.munpia.com/files/attach/2019/1025/003/K2i6Dk0khzaarCTa.jpg,전체이용가,313 회,2019.11.19 12:00,정보 없음,"해당 도서는 이관으로 인한 재연재 도서입니다.
기존 소설과는 편수에 차이가 있을 수 있습니다.
------------------------------ ------------------------------ ------------------------------ ---
자폐증을 앓던 축구 천재 용원
사랑의 실패로 슬럼프에 빠지고 강등위기에 처하다.
이계의 유산을 계승해 강력한 마법의 힘을 얻게된 용원은
본래 가지고 있던 재능을 찬란하게 꽃피운다.",https://novel.munpia.com/177448
내 눈에만 보이는 명장면,"현대판타지,  판타지","
광고주

",완결,//cdn1.munpia.com/files/attach/2019/0621/002/vmmyrBSglcczYkod.jpg,전체이용가,175 회,2019.06.28 17:00,정보 없음,드라마의 완벽한 장면이 보인다.,https://novel.munpia.com/151662
아저씨 왔다,"드라마,  현대판타지","
김기세

",완결,//cdn1.munpia.com/files/attach/2019/0725/000/3WJ2uqRpizf4fUD5.jpg,전체이용가,149 회,2019.07.08 17:00,정보 없음,"모든 것을 잃은 남자의 복수가 시작된다.

[액션,범죄,드라마,능력자]

전작-(살문.킬러의 이계는.전직킬러 헌터되다.)",https://novel.munpia.com/153793
삼국지 마초,"대체역사,  퓨전","
마음의음식

",완결,//cdn1.munpia.com/files/attach/2019/0607/002/X9RYU04zne3zoGtq.jpg,전체이용가,179 회,2019.06.04 10:00,정보 없음,"마초, 그가 왔습니다. 배신으로부터 돌아왔습니다.",https://novel.munpia.com/150697
조선 해양왕: 강대국의 조건,"대체역사,  전쟁·밀리터리","
쌍매당

",완결,//cdn1.munpia.com/files/attach/2019/0520/003/lUzvLLFOTO2bhDRZ.jpg,전체이용가,200 회,2019.05.14 11:00,정보 없음,"★ 선박기술자, 17세기 조선으로 회귀하다.",https://novel.munpia.com/150101
망나니 회귀하다,"현대판타지,  퓨전","
안경쓴팬더

",완결,//cdn1.munpia.com/files/attach/2019/0308/002/SHf8ZyUHkDzSaLnd.png,전체이용가,234 회,2019.02.21 16:00,정보 없음,"잘나가던 유명그룹을 말아먹은 희대의 망나니 유선우.

집안이 사라진 그의 삶은 순탄치 않았고…….

‘허! 참 쓰레기 같이 살았구나.’

결국, 과거를 후회하며 괴물에게 잡아먹히는 최후를 맞이한다.

‘다음 세상이 있다면 그냥 적당히만 살고 싶다.’

그렇게 죽은 줄 알았는데, 눈을 떠보니 한창 망나니짓을 일삼던 과거?!

""이번에야말로 조용하고 평온한 삶을 살리라!""

……그런데, 사람 인생이라는 게 마음처럼 되지 않더라.",https://novel.munpia.com/137568
먼치킨의 필독서,"게임,  판타지","
은휼T

",완결,//cdn1.munpia.com/files/attach/2019/0514/000/YY7ObR4O73hKxAVA.png,전체이용가,276 회,2019.03.29 17:00,정보 없음,"책을 읽는 것이 좋다.
책을 수집하는 것이 좋다.
나만의 서고를 만드는 것이 꿈이었던 지훈.
‘무한의 도서관’의 주인이 되다!

[판타지 관련 책을 500권 읽어 근력, 마력이 25 증가합니다.]

랭커의 비결은 다름아닌 '독서'.
책만 읽어도 스텟이 오르고, 다른 직업들의 스킬을 쓸 수 있다!?",https://novel.munpia.com/145191
학사군림보,"무협,  퓨전","
성불예정

",완결,//cdn1.munpia.com/files/attach/2019/0422/002/nQvHvcDtiZZ37Ktg.jpg,전체이용가,197 회,2019.04.29 18:00,정보 없음,"문연각 황실문서고 기록학사 지영
황실문서고에서 천하제일 무공을 얻어
질풍처럼 무림을 내달린다.
기록학사 지영의 천하무림 군림보!",https://novel.munpia.com/145803
정벌 군주,"퓨전,  대체역사","
호만

",완결,//cdn1.munpia.com/files/attach/2019/0910/002/f5NIEODQTrtnSV18.jpg,전체이용가,125 회,2019.09.09 17:00,정보 없음,"나더러 조선의 왕이란다. 
그것도 전쟁 중인데.
이왕 이렇게 된 거 일본, 중국 아주 씹어먹어주마!",https://novel.munpia.com/161913
"이도류, 20승-20홈런","스포츠,  일반소설","
시몬0000

",완결,//cdn1.munpia.com/files/attach/2019/0322/004/LqY40ImH5kcY8dG3.jpg,전체이용가,225 회,2019.04.02 11:00,정보 없음,"외딴 일본 어촌 마을 고등학교 야구부 에이스.
기연으로 인해 고시엔의 에이스이자 홈런왕으로 성장.
이윽고 프로에서도 이도류에 도전한다!",https://novel.munpia.com/138667
레전드가 빙의했다,"스포츠,  현대판타지","
이매진

",완결,//cdn1.munpia.com/files/attach/2019/0628/000/xVZdMUlcPn5IE4Lr.jpg,전체이용가,197 회,2019.06.17 17:00,정보 없음,그런데 나는 잉글랜드 5부 리거다.,https://novel.munpia.com/154784
