,title,author,genre,publisher,age,total,pub_date,complete,img_src,intro,joara
127,잔인하고 오만한,푸른무화과,로맨스,미제공,미제공,37,19/07/10,미완결,http://cf.joara.com/literature_file/20190709_104845.jpg_thumb.png,"
돈, 권력, 여자까지 뭐 하나 부족하지 않은
대한민국 사채업계의 거물 최석규.
그에게 여자는 욕구 해소의 도구에 불과했다.
그와는 다른 세계에서 살아온 여자, 슬비를 다시 만나기 전까지.

어여쁜 미소로 주변을 환히 밝히던 소녀.
그는 그녀의 순수함을 빼앗을까 차마 손을 뻗기 두려웠다.
그런데 시간이 흘러 그녀는 감정이 없는 밀랍 인형의 모습으로 다시 나타났다.
사랑 없는 결혼을 하기 위해.

그래서 그는 그녀를 갖기로 했다.
어디서도 달랠 수 없었던 갈급증을 해소하고 싶었다.

“내가 그동안 병신 같은 짓을 한 것 같군. 오늘은 반드시 널 가져야겠어.”

한 남자의 지독한 소유욕! 《잔인하고 오만한》
",http://www.joara.com/premium_new/book_intro.html?book_code=1380794
128,순결한 오빠,권세연,로맨스,미제공,미제공,56,19/07/02,미완결,http://cf.joara.com/literature_file/20190701_084331.jpg_thumb.png,"
신부지망생이 되어 성당 자매들을 울음바다로 만들었던 그 오빠는 다시 만난 날 불순한 사람이 되어 있었다.

대학 신입생인 서연은 우연히 첫사랑인 지훈을 만난다.

어딘가 이상해진 오빠.
그런데 뭐? 별명이 걸레라고?
이 오빠 신부지망생이었는데 무슨 걸레야?

“좋아해.”
“…….”
“좋아해, 서연아.”

그녀의 눈이 커졌다. 왜 지금 그가 얼마 전에 했던 말이 떠오르는 걸까? 좋아하는 사람이 있었다던 말.

그게 나였을까?

“그러니까 다른 남자랑 말하지 마. 나랑만 친하게 지내.”",http://www.joara.com/premium_new/book_intro.html?book_code=1379006
129,에로스의 정석,상림메리J,로맨스,미제공,미제공,58,19/07/02,미완결,http://cf.joara.com/literature_file/20190701_085146.jpg_thumb.png,"
""국민 로맨티시스트의 진정석 앞에 발칙하게 나타난 그녀.

“내 남자가 되어 주세요.”
“……!”

어이없는 제안을 흔쾌히 들어 준 그 날부터 사랑이 시작되었다.
마음을 휘저어놓은 여자가 자꾸 도망간다. 놓아줄 마음은 눈곱만큼도 없다.

“저 좀 만나 주세요.”
“네?”
“공미단을 좀 더 알고 싶어요.”

어리벙벙해진 미단의 입이 슬쩍 벌어졌다. 방금 말도 안 되는 고백을 들었다.

“그, 그런데 아까 말씀드렸다시피 저는 결혼도 안 할 생각이고.”
“어이쿠, 결혼까지 생각했어요?”

욕심난다. 이 여자.

“질렸다고 밀어내도 나는 놓아주지 않아. 시작은 당신이 했지만, 끝은 없어.”

에로스의 미로에 갇힌 공미단.
결혼 행진곡을 울리기 위한 정석의 능글능글 들이대기에 속절없이 휘말리다.

달콤하게 두근두근.
두 연인의 알콩달콩 로맨스를 훔쳐보는 꿀잼 사랑 이야기.""
",http://www.joara.com/premium_new/book_intro.html?book_code=1379008
130,야한 관계,권세연,로맨스,미제공,미제공,41,19/07/02,미완결,http://cf.joara.com/literature_file/20190701_090055.jpg_thumb.png,"
한 번도 남자를 겪어보지 않은 여자, 치대 최고 바람둥이라고 소문이 난 남자는 서로에게 같은 취미가 있다는 사실을 알게 되고 점점 더 빠지는데...

* * *

그녀가 슬쩍 우주를 밀었다. 그는 적은 힘이었지만 풀썩 누워 제 허리 위에 그녀를 앉혔다. 그가 살며시 미소 지었다.

그의 손가락이 다시 입 안으로 들어왔다.

자신이 이렇게 된 이유, 모두 이 손 때문이다.

(15세개정판)",http://www.joara.com/premium_new/book_intro.html?book_code=1379009
131,나쁜 시선,유카,로맨스,미제공,미제공,39,19/07/02,미완결,http://cf.joara.com/literature_file/20190701_090639.jpg_thumb.png,"
* 해당 도서는 재 출간작품입니다. *

고등학교 시절, 짝꿍으로 시작한 연주와 석민의 인연은 성인이 되어 연인 관계로 발전한다. 그러던 중 일어난 한 사건으로 인해 두 사람의 사이는 조금씩 변하기 시작한다.
부모님의 반대를 무릅쓰고 석민과 연주는 긴긴 세월을 함께하지만, 어느새 사랑은 책임감과 죄책감으로 변질하고, 두 사람은 그런 현실을 인정하지 않는다.
석민과의 사랑에 위태로움을 느끼던 연주의 앞에 나타난 직장상사 강재는 의미심장하게 그녀를 지켜보기 시작한다. 
그는 흔들리는 연주에게 응원은커녕, 더 큰 갈등을 일으키고 마침내 세 사람은 각각 선택의 갈림길에 서게 되는데…….",http://www.joara.com/premium_new/book_intro.html?book_code=1379010
132,질투로 타는 밤,상림메리J,로맨스,미제공,미제공,30,19/07/02,미완결,http://cf.joara.com/literature_file/20190701_091514.jpg_thumb.png,"
“장태겸도 나를 쳐다보던데……. 착각이에요?”

도발한다. 이 아이는 처음부터 이런 식이었다. 

처음에는 빼어난 미모 때문이라고 생각했다. 하지만 그것만이 아니었다. 
저에게 맞서는 도도한 눈빛이 어이없어 웃음이 나면서도 잊히지 않았다.

허공에 박힌 달을 보며 허, 하고 한숨을 터트려 마음을 다잡아본다. 

살랑살랑 꼬리를 흔드는 라연을 향해 위태롭게 흔들리는 마음. 
오늘 밤은 유난히 참기 힘들었다.

달빛을 머금어 창백할 만큼 하얀 라연의 얼굴과 젖은 눈가가 청순했다. 
반쯤 벌어진 작은 입술에서 풍기는 알싸한 술 냄새가 미향이 되어 그를 충동했다.

“하룻밤이 될 수도 있어.”
“알아요.”

태겸의 턱이 강직하게 굳어졌다. 이성과 본능이 치열하게 부딪혔다.

“내가 택한 거야. 장태겸. 착각하지 마.”

또다시 도발하는 라연의 분홍빛 입꼬리가 매력적으로 휘어졌다. - 본문 중 -


성공과 책임감, 지루한 삶의 무게를 지고 사는 남자 장태겸.
오랜 시간 그의 눈과 가슴에 박힌 발칙한 여자 송라연.

더는 참을 수 없는 밤, 그녀의 도발에 기꺼이 넘어간 후 
서로에게 깊게 스며들었다.

“우리는 진짜 연애를 한 거야. 먼저 나를 잊으면 안 돼.”

성공을 위해 떠나는 자신을 잡지 않는 자존심 강한 라연에게 흔들리는 태겸.

당신 곁에 그 여자가 있는 게 싫어.
네 곁에 그놈이 있는 것을 견딜 수 없어.

용기 있게 사랑을 인정하는 연인의 이야기.",http://www.joara.com/premium_new/book_intro.html?book_code=1379014
133,지구 휴가기,창금,퓨전,미제공,미제공,341,18/04/15,미완결,http://cf.joara.com/literature_file/20180421_005335.jpg_thumb.png,"
[연예인][일상물] 이계에서 천년. 차원 신을 만나 다시 지구로 돌아왔다. 하지만 귀찮은 게 싫은 주인공. 게으른 생활만 하고 밖으로 나갔다가 길거리 캐스팅으로 기획사 연습생이...


그림 자작",http://www.joara.com/premium_new/book_intro.html?book_code=1275615
134,아가씨는 민폐쟁이?,프리피,로맨스판타지,미제공,미제공,107,19/06/21,미완결,http://cf.joara.com/literature_file/20190621_160742.jpg_thumb.png,"
자살하기로 결심하며 눈을 감은 순간,
여주인공 옆에서 민폐란 민폐는 다 저지르는
민폐갑 조연 미드나이트 프러시안으로 빙의했다.

원작을 비튼다거나 하는 것은 내 알 바 아니다.
만사가 귀찮은 나는 구경만 할 테니까 알아서들 하시든가.

그런데,  
미드나이트가 민폐라고?
주변 사람들이 더 짜증 나는데?

아무래도 미드나이트의 뇌가 해맑다 보니 너무 만만하게 보는 것 같다.

미드나이트가 된 그녀는 조용한 삶을 살기 위해서
일단 주변부터 정리하는데…….
",http://www.joara.com/premium_new/book_intro.html?book_code=1377072
135,아찔한 웨딩플래닝,청기,로맨스,미제공,미제공,34,19/06/24,미완결,http://cf.joara.com/literature_file/20190621_143659.jpg_thumb.png,"
20대의 첫 경험, 그로 인한 임신.
그리고 믿었던 애인과 친구의 바람.

혜원은 이 악몽 같은 기억을 가슴속 깊이 묻어 두기로 결심했다.

남들처럼 사랑하는 사람과 만나 가정을 이루지 못할 바에는
다른 사람의 행복이라도 빌어 주고자 하는 마음으로 웨딩플래너가 됐건만…….
이젠, 가장 증오하는 인간의 행복까지 빌어 주어야만 하는 신세가 됐다.

6년 전 혜원을 배신한 친구가 혜원의 회사에 찾아온 것이었다.
바로 고객이 되어.

“신랑님……. 대체 저한테 왜 그러시는 거예요?”
“왜 나와 키스했지?”
“그건……. 신랑님이 먼저 하신 거고요.”
“내가 시작했다고 해도, 그대도 분명히 호응한 걸로 아는데. 내 기억이 틀렸나?”


남의 남자를 뺏는 똑같은 짓은 하고 싶지 않은데,
그가 자꾸만 그녀에게 다가온다.


사랑을 믿지 않는 그녀의《아찔한 웨딩플래닝》",http://www.joara.com/premium_new/book_intro.html?book_code=1377062
136,백 검사와 홍 수사관,수향,로맨스,미제공,미제공,71,19/06/20,미완결,http://cf.joara.com/literature_file/20190614_080344.jpg_thumb.png,"
*본 도서에 등장하는 인물과 배경 설정은 모두 허구이며 현실의 인물이나 단체, 상황과는 관계가 없음을 알려드립니다.


고교 시절, 엄마 친구 아들로 유명했던 백건우를 검찰청에서 15년 만에 다시 만나게 될 줄이야. 그것도 제가 모셔야 할 검사로.
수연에게 백건우는 너무 잘나서 재수 없는 놈이었고, 건우에게 홍수연은 첫사랑이었다.

“옛날이나, 지금이나 싸가지 없는 건 여전하네요. 정말 재수 없어.”

수연은 웬만하면 그와 부딪치지 말자 매일 밤 다짐하지만, 아침이 오면 어느새 그와 으르렁거리고 있는 저 자신을 발견한다.

“백 검사님, 진짜 재수 없는 거 알죠?”
“그럼 포기하던가.”
“누가 포기한대요? 제 사전에 포기란 없거든요. 포기는 배추김치 셀 때나 쓰는 거 아닌가.”

어디로 튈지 모르는 사고뭉치 홍수연과 저 잘난 맛에 사는 방약무인 백건우의 좌충우돌 합동 수사 보고서.


#로맨틱 코미디 + 스릴러 msg",http://www.joara.com/premium_new/book_intro.html?book_code=1375612
137,페퍼민트 로즈,밤꾀꼬리,로맨스판타지,미제공,미제공,38,19/06/18,미완결,http://cf.joara.com/literature_file/20190618_113725.jpg_thumb.png,"
악마술사인 칸나는 악마 메피스토와 함께
인간 세상에 생겨난 지옥의 문을 닫는 일을 한다.

그러던 어느 날, 연쇄 살인 누명을 쓴
동료 배우 미하엘이 칸나의 집을 찾아온다.

칸나는 예전 그에게 진 빚을 갚기로 결심하고
미하엘의 누명을 벗기기 위해 배후를 조사한다.
그리고 알지 못했던 비밀이 밝혀지는데.",http://www.joara.com/premium_new/book_intro.html?book_code=1376456
138,그 남자의 결혼 파트너,벚꽃그리고,로맨스,미제공,미제공,86,19/06/14,미완결,http://cf.joara.com/literature_file/20190610_095351.jpg_thumb.png,"
문을 닫기 직전의 결혼 정보회사 ‘러브포유’의 대표 ‘유인선.’

“비용이라면 얼마든지 드리겠습니다.”

거액의 선금과 함께 아들의 연애 혹은 결혼 상대를 찾아달라는 제안을 받는다.

그렇게 마주한 JR컴퍼니 대표 ‘차선호.’

훌륭한 업무 능력, 눈부신 외모, 친절한 성격.
결혼하지 않는 이유가 궁금해질 수밖에 없는 남자.

“혹시 결혼 생각이 없으신 건가요?”
“아니요. 되게 많은데요.”
“…….”
“왜 결혼 생각이 많으면서 연애를 안 하냐 그게 궁금한 건가요?”
“네.”
“앞으로 잘 찾아봐요. 인선 씨가 궁금해하는 그거.”
“…….”
“내가 미리 알려주면 재미없지 않겠어요?”

그 남자의 결혼이 목표인 여자.

“아무래도 내가…… 유인선 씨 많이 좋아하나 봐.”

그런 그녀에게 봄비처럼 스며오는 남자.
세상이 온통 그녀인 남자와 세상이 그로 물들어 가는 여자의 달콤한 로맨스.",http://www.joara.com/premium_new/book_intro.html?book_code=1374878
139,홀리다,신이경,로맨스,미제공,미제공,74,19/06/14,미완결,http://cf.joara.com/literature_file/20190613_114558.jpg_thumb.png,"
“난 취한 여자는 안지 않아.” 
“당신은 제스 맥그리거, 난 은사란, 여기는 호텔.” 
“…….” 
“아무것도 모를 정도로 취한 건 아니에요.” 
“취하지 않았단 말이지?” 
“내일 아침에 당신이 누구냐고 묻지도 않을 거고 침대에서 눈을 뜨고 이불을 끌어 덮으며 소리치지도 않을 거라는 건 알죠. ” 

그녀를 볼 때 느껴지는 목이 타는 갈증, 
시원하게 달랠 물은 오직 그녀에게만 있었다. 
그리고 그는 눈앞에 있는 그 물을 놓치고 싶지 않았다. 

절정, 그리고 적막. 

그 밤, 그들의 마지막 기억이었다. 

사란은 정말로 그게 마지막인 줄 알았다. 
그를 다시 보기 전까지는. 

“맥그리거 교수님. 잘 부탁드립니다.” 
“정말 모른다는 건가?” 
“뭘 말하는지 모르겠습니다. 교수님 수업을 듣게 되어 영광입니다.” 

그녀가 원한다면, 
이 게임의 룰이 이런 거라면 기꺼이 즐겨 줄 생각이다. 


시선이 부딪친 순간 《홀리다》",http://www.joara.com/premium_new/book_intro.html?book_code=1375424
140,이웃집 악당,권세연,로맨스,미제공,미제공,71,19/06/11,미완결,http://cf.joara.com/literature_file/20190610_094101.jpg_thumb.png,"
[이웃집에 악당이 이사 왔다. 그런데 이 악당이 나더러 사귀잔다. 아무래도 미친놈한테 잘못 걸린 것 같다. 아, 관심을 주지 말자. 그럼 알아서 떨어지겠지?]

태어나면서 완벽했고, 가질 수 없는 것을 제외하고는 모든 것을 가졌던 남자, 임수현.
한 여자를 가지지 못해서 안달 나다.

“저는 본부장님 굉장히 별롭니다.”
“내가 어디가 별로야?”
“말투도 약간 싸가지 없으시고, 제멋대로잖습니까. 전 제멋대로인 남자 별롭니다. 자기 멋에 사는 게 약간 재수도 없고.”

그에겐 더할 나위 없는 완벽하지만, 얄미울 정도로 넘어오지 않는 비서.
그런 비서에게 관심을 받고 싶어서 완벽했던 모든 것을 버리고 옆집으로 이사까지 한 그 남자.
그는 ‘그 여자한테 관심받기 프로젝트’를 무사히 마칠 수 있을까?",http://www.joara.com/premium_new/book_intro.html?book_code=1374873
141,내가 더 잘할게,상림메리J,로맨스,미제공,미제공,68,19/06/11,미완결,http://cf.joara.com/literature_file/20190610_094245.jpg_thumb.png,"
<내가 더 잘할게>


화이트 크리스마스에 첫사랑을 대차게 떠나 보낸 설반이. 
모든 것을 털어내고 찾은 이국의 여행지.
그곳에서 바다를 품은 눈동자의 남자 이선을 만난다. 

이선은 여행지의 들뜬 감정이 아닐까, 망설이는 반이를 채근했다. 

“시간이 없어요. 내가 당신의 마음에 드나요?” 

남자의 커다란 손이 반이의 작은 얼굴을 감쌌다. 
그녀의 시선이 그를 향하고, 수줍게 한번, 고개를 끄덕였다. 
이선에게서 안도와 격정이 뒤섞인 한숨이 터져 나왔다.


*  *  *

“이선? 뭐가 잘못된 거죠?”

결국, 답답함을 견디지 못한 반이가 말문을 텄다. 
노기 서린 이선의 눈빛에 당황했지만, 반이는 물러서지 않고 그에 맞섰다.

“이선, 지금 당신 태도 당황스러워요.”

제 모든 것을 내어 줄 것처럼 설득하고 고백하던 남자가 맞는지 의심스러웠다.

“누가 할 소리를. 내 일정은 어떻게 알았지?”

남자의 푸른 눈은 혹독하리만치 차갑게 얼어있었다.


첫눈에 정신없이 빠져든 사랑, 어이없는 오해, 허무한 이별. 
그렇게 시간이 흐르고 다시 만난 남자가 고백했다.

“내가 잘못했어요. 내가 더 잘할게.”",http://www.joara.com/premium_new/book_intro.html?book_code=1374875
142,너를 안아,미캉,로맨스,미제공,미제공,50,19/06/11,미완결,http://cf.joara.com/literature_file/20190610_094701.jpg_thumb.png,"
“윤해수 씨.”
“…….”

익숙한 목소리와 체취, 그녀가 몸 안에 있는 세포가 기억하던 남자였다.

김태건.
7년 전 마음과 몸을 주고, 저를 던져 사랑했던 그 남자.
무서워서 떠났고,
돌아가기엔 너무 많은 장애물이 있어서 포기했던 남자.
이런 식으로 재회하고 싶지 않았는데.

“이러려고 나 떠났습니까?”

남자가 건넨 종이 뭉치가 처참하게 구겨져 있었다.

“내 옆에 있어요. 안 그러면 손에 쥔 그 종이처럼 다 뭉개고 싶어지니까.”",http://www.joara.com/premium_new/book_intro.html?book_code=1374876
143,흔들어도 될까요?,서혜밍,로맨스,미제공,미제공,54,19/06/11,미완결,http://cf.joara.com/literature_file/20190610_095839.jpg_thumb.png,"
“……흔들리셨습니까?”

시준의 나직한 목소리가 유하의 귓바퀴를 나른하게 휘감았다.

유하는 민망한 마음에 가방 속에서 반 정도 남은 음료수병을 꺼내 모조리 마셨다.

손등으로 입가를 훔친 뒤 흔들리는 목소리를 가까스로 붙잡으며 말을 뱉었다.

“아니, 뭐…… 한국 가서도 볼 수 있다는 말이 좀 그렇잖아요. 왜 우리가 봐야 하는데요?”

무심결에 지나가던 꼬마에 잠시 꽂혔던 그의 시선이 다시 유하를 향했다.

고집스러운 듯 유연한 묘한 눈동자. 둘의 시선이 얽혔다.

잠깐 고인 침묵을  휘저어 놓는 시준의 말.

“내가 찍었으니까요.”

심장이 쿵 내려앉는 소리를 떨쳐 내기라도 하려는 듯 유하가 부러 큰 소리로 웃었다.

마음을 온통 흔들어 놓고는 찍었단다. 수학시험도 아니고.

대체 불가의 매력을 가진 이 남자, 정말 어쩌면 좋니.",http://www.joara.com/premium_new/book_intro.html?book_code=1374879
144,섹시한 그 남자의 유혹,지아진,로맨스,미제공,미제공,73,19/06/11,미완결,http://cf.joara.com/literature_file/20190610_100024.jpg_thumb.png,"
계약직 인턴 앞에 생각지도 못한 섹시한 팀장님이 나타났다.
그런데 그 팀장님이 범생이 지민혁이라고?

“이제 기억나? 그날 밤.”
여울은 고개를 돌렸다.
거친 남자의 몸짓에 아무것도 생각나지 않았다.
민혁은 한 손으로 여울의 얼굴을 잡아 자신에게로 돌렸다.
“기억 안 난다는 거, 거짓말이지? 그때랑 똑같은 표정을 하고 있잖아. 너.”
정염에 휩싸인 야릇한 분위기가 방 안을 메웠다.
“기억, ……안 난다고.”
오기로 끌려와 그에게 안기는 이 행위가 짐승의 것과 같았다.
그럼에도 자신을 안아 주는 남자의 몸짓은 아름다웠다.
“계속 거짓말하면 밤새는 거야. 난 봐주지 않을 거라고.”

섹시하게 변한 환골탈태남의 아찔한 유혹이 시작된다.",http://www.joara.com/premium_new/book_intro.html?book_code=1374880
145,달콤한 각인,미세스한,로맨스,미제공,미제공,54,19/04/22,미완결,http://cf.joara.com/literature_file/20190419_092552.jpg_thumb.png,"
희귀 혈액암에 걸려 죽어 가던 해솔은 어느날 기적적으로 살아난다. 그 이후 매일같이 약을 한 알씩 복용하고 있었는데 수학여행지에서 약이 사라져 버렸다.  
약을 먹지 못하고 잠든 그날 밤, 솟구치는 열에 잠에서 깨어난 해솔은 홀로 산책을 나가게 되고 날카로운 송곳니를 가진 남자에게 목덜미를 물려 견딜 수 없는 고통에 시달린다.  

그때 한 남자가 나타나 그녀에게서 그 존재를 떼어 내 주었다. 아주 잘생긴 남자였다. 신화에서 툭 튀어나온 듯한 외모의 그 남자가 그녀에게 키스를 해 주는 순간 그녀는 그에게 각인되고 말았다.  
그것도 아주 달콤하게. 

- 책 속에서 - 

“약은?” 
“어, 없어요.” 
고개를 가로저으며 그녀가 대답했다. 
이렇게 아픈 이유가 약을 먹지 않아서인가? 아까의 그 존재에 물려서가 아니라. 
“사, 살려 주세요. 살려 주세요, 제발…….” 
어쨌든 이 남자가 자신을 구해 줄 것만 같은 예감에 해솔은 그에게 매달렸다. 아까 그 남자처럼 이 남자도 낯설지가 않았다. 
기억나지는 않지만 언젠가 만난 것 같은 느낌. 
그녀에게 호의를 베푼 것 같은 느낌. 
무조건적인 신뢰가 생기고 말았다. 
그 남자의 얼굴에 난감함이 어리더니 짧게 말을 이었다. 
“눈 감아.” 
그 말이 마치 다 해결해 주겠다는 뜻으로 들려서 해솔은 말 잘 듣는 아이처럼 눈을 감았다. 
그의 입술이 그녀의 입술에 닿았다. 목숨이 경각에 달려 있는 시점인데도 그녀의 심장은 미친 듯이 뛰었다. 두근두근. 심장이 터질 것만 같았다. 
긴장감에 침을 꿀꺽 삼키는데 그녀의 입술 안을 비집고 청량한 기운과 함께 타액이 넘어왔다. 마치 생명수가 그녀의 몸에 들어오는 느낌이었다. 
달콤했다. 그것도 아주 많이. 
그녀의 기억에 깊이 각인될 정도로. 
놓치고 싶지 않다는 듯 그녀는 그에게 매달렸다. 서서히 고통이 사라져 가는 것을 느끼며 그녀는 까무룩 정신을 잃었다. ",http://www.joara.com/premium_new/book_intro.html?book_code=1363956
146,아찔한 상사,한채민,로맨스,미제공,미제공,35,19/05/31,미완결,http://cf.joara.com/literature_file/20190528_111532.jpg_thumb.png,"
서로를 지독하다 생각하는 두 남녀가 있었다.
오로지 일, 일, 일.

그 여자, 재희도 만만치 않은 일중독자이지만
재희가 보기에는 그 남자, 시준이 자신보다 더한 일중독이었다.

한마디로 빈틈이 없는 남자였다.

그날……
그 장면……을 보기 전까지만 해도 그렇게 생각했었다.


“혹시 더 가까이서 봐도 돼요?”
“지금 뭐 하는 겁니까?”
“뭘 한 건 팀장님이시죠. 전 그냥 가만히 있었습니다.”
“결론만 말하세요. 유재희 씨가 하고 싶은 말이 뭐죠?”


일이 아닌, 다른 것에 중독되어 버렸다.
《아찔한 상사》",http://www.joara.com/premium_new/book_intro.html?book_code=1372039
147,비서는 괴로워,정블루,로맨스,미제공,미제공,114,19/05/31,미완결,http://cf.joara.com/literature_file/20190529_080709.jpg_thumb.png,"
VT 코퍼레이션의 잘나가는 정필립 대표. 
부와 명예 심지어 키와 얼굴까지도 모든 것을 타고난 남자. 
심지어 성격까지 좋다. 

우연한 인연, 우연한 기회로 인해 
그의 비서로 들어갔던 날부터 설아는 모든 것이 꼬이기 시작한다. 
“설아 씨.” 혹은 “우리 비서님.”이라고 친절하게 불러 주던 
그의 표정이 어느 순간부터 살 떨리듯 느릿하게 달라졌다. 

“넌 나에게서 도망가지 못해. 왜? 내가 널 선택했으니까.” 
엄청난 실체를 가진 그의 위험한 사랑의 마수에서 과연 탈출할 수 있을까?

-

“인생을 살면서 최초로 계산하지 않는 법을 배웠어요. 남한테 가르침을 받은 게 아니에요. 바로 설아 씨에게서 배운 겁니다.”

“…저한테요?”

그녀의 물음에 필립이 고개를 옅게 끄덕였다. 그러고는 잔잔하게 웃었다. 
불현듯 그녀는 그런 느낌이 들었다. 그의 웃음이 행복해 보이지 않는다는 걸. 
어떤 묵직하고도 버거운 고통을 짊어지고 있다는 것을.

“사실 이 모든 게 계산이라고 해도 상관없어요. 설아 씨, 저는 당신을…….”
“…….”
“당신을 좋아합니다.”
“…네?”
“설아 씨를 진심으로 좋아합니다.”",http://www.joara.com/premium_new/book_intro.html?book_code=1372198
148,두근두근 뛰고 있어,이밀리,로맨스,미제공,미제공,38,19/05/31,미완결,http://cf.joara.com/literature_file/20190530_080836.jpg_thumb.png,"
사랑을 느낄 수 없는 작가 송래연
누군가와 관계를 맺는 것을 포기하려고 했다.

더 이상 상처받고 싶지 않았기 때문에.

누군가를 오랫동안 그리워한 배우 지인호
낡아 허물어져 가는 세상에도 포기할 수 없었다.

당신을 만났기 때문에.

-

""""인호 씨, 우리 이제 그만 ……""""
“사귀자고 한 것도 나고, 그런 약속을 한 것도 나예요.”

래연의 입에서 나올 말을 미리 차단하며 
인호는 손을 더욱 꼭 잡았다.

“그리고 우리 약속에 시간제한은 없었으니까. 작가님 마음대로 끝내지 마요.”
“…….”
“이제 마음이 편하네. 우리 관계의 주도권은 나한테 있는 거예요. 내가 끝내야 끝낼 수 있어요.”
“인호 씨.”
“빨리 약속해요.”
인호는 새끼손가락을 들고 래연에게 들이밀었다. 래연은 망설이며 움직이지 않았다.
“빨리.”",http://www.joara.com/premium_new/book_intro.html?book_code=1372377
149,히든 게임 시즌 3.5 스페셜 팀,마뇽,로맨스,미제공,미제공,33,19/05/24,미완결,http://cf.joara.com/literature_file/20190522_115812.jpg_thumb.png,"
열두 명의 소녀, ‘prostitute(창녀)’라는 낙인이 찍힌 채 살해당하다! 
형사과장 지연우는 강력한 용의자인 신해진 박사에게 의도적으로 접근하는데…….

갓 성인이 된 열두 명의 소녀가 끔찍하게 살해당한 연쇄 사건이 발생하면서, 서울지방경찰청 형사과장 지연우는 범인을 잡기 위해 심리학자 신해진 박사를 찾아간다. 신해진 박사는 미 법무부 소속 정식 프로파일러로 활동한 경력도 있고 법의학자로 일하기도 했으나, 미국에서 트라우마가 된 사건을 겪게 된 후 한국에 와서는 현장 일에 개입하지 않고 있다. 그런 그는 지연우에게 개인적으로 매력을 느끼게 되면서 살인범을 잡기 위해 한시적으로 꾸려진 ‘스페셜 팀’에 합류한다.
사실 지연우는 소녀들을 죽인 범인이 바로 신해진이라는 익명의 제보를 접수하고 그에게 일부러 접근한 것이다. 약혼자 민주하 검사의 엄청난 질투에도 불구하고, 그녀는 신해진의 집까지 방문하여 그의 주변을 살펴보지만, 특별히 이상한 점을 발견하지 못한다. 
그러던 중 신해진에게 사진작가인 쌍둥이 동생 신해윤이 있으며, 현재 그가 행방불명 된 상태라는 것을 알게 되고. 거기에 감식반 소속 강지혁이 피해자들이 생일이 되기 4~5일 전에 납치당했다는 점을 발견하면서 사건은 새로운 국면을 맞이하는데.

희대의 연쇄 살인마를 잡기 위한 
그녀의 스페셜한 수사일지! <히든 게임 시즌3.5 스페셜 팀>",http://www.joara.com/premium_new/book_intro.html?book_code=1370810
150,히든 게임 시즌 3 데칼코마니,마뇽,로맨스,미제공,미제공,148,19/05/17,미완결,http://cf.joara.com/literature_file/20190517_170329.jpg_thumb.png,"
‘삶은 언제나 예측 불허. 우연조차도 예측 불허인 삶의 일부.
마치 투명한 아크릴판에 굵은 물감 한 방울을 묻혀 놓고 종이로 문질렀을 때 
어떤 형태가 나올지 모르는 데칼코마니처럼.’

크리스마스이브의 결혼식을 기다리는 재이와 수창.
그리고 28년 만에 나타난 재이의 쌍둥이 오빠, 승진과 승주.
그들의 우연이 인연이 되는 예측 불허의 이야기! 

12월 24일. 크리스마스 이브에 결혼을 앞둔 재이와 수창. 수창과 한결 같은 사랑을 키워나가던 재이는 수창 때문에 감옥에 간 남자의 함정에 빠져 약에 취한 채 의문의 남자들과 싸우게 된다. 이런 재이를 구해준 남자가 바로 재이의 쌍둥이 오빠들 중 동생인 차승주였다. 어렸을 때 마약 조직의 음모 때문에 억울하게 부모를 잃고, 재이를 키울 수 없어 어쩔 수 없이 고아원에 맡겼던 쌍둥이 오빠들과 재이가 28년 만에 재회한 것!
하지만 쌍둥이 오빠는 경찰인 재이와 상극인 일을 하고 있었다. 둘 다 재이를 사랑하지만 냉정하고 이성적인 성격의 승진은 재이를 위해 재이 앞에 나타나지 않으려고 하고, 거칠고 감정적인 승주는 재이에게 한없이 집착한다. 이렇게 상반된 성격을 가진 친오빠와의 만남은 재이를 혼란스럽게 만들고, 게다가 쌍둥이 오빠들은 부모의 복수를 하고자 하는데. 이것은 경찰로서의 재이의 신념과도 어긋난다. 그러던 중, 부모님의 원수까지 밝혀지게 되는데…….

과거의 사슬이 현재의 깨달음과 미래의 행복이 되기까지, 
데칼코마니 같은 그들의 운명과 사랑! <히든 게임 시즌3 데칼코마니>",http://www.joara.com/premium_new/book_intro.html?book_code=1369794
